id,trade_id,target,source,order_date,orderYrEst,quantity,delivery_date,designation,description,category,source_lat,source_lng,target_lat,target_lng
241983,27437,Australia,United States,2002-01-01 00:00:00+00:00,False,64.0,2014-01-01 00:00:00+00:00,Harpoon Block-2,anti-ship missile/SSM,Missiles,38.8936506,-77.1706298,-26.234938747067027,134.61771009288262
313022,27542,United Kingdom,Sweden,2000-01-01 00:00:00+00:00,False,108.0,2005-01-01 00:00:00+00:00,BVS-10,APC,Armoured vehicles,63.44287614193311,16.85012288197351,54.10280200875406,-2.9029433297645
297090,27563,Taiwan,United States,2010-01-01 00:00:00+00:00,True,122.0,2015-01-01 00:00:00+00:00,MIM-104 PAC-3,ABM missile,Missiles,38.8936506,-77.1706298,23.74810206396737,120.97610832151916
314972,27589,Thailand,Israel,2003-01-01 00:00:00+00:00,True,30.0,2004-01-01 00:00:00+00:00,Python-4,BVRAAM,Missiles,31.50086722549515,35.00588702900374,15.086950068964573,101.0075524581199
297122,27595,Turkiye,Norway,2000-01-01 00:00:00+00:00,False,16.0,2002-01-01 00:00:00+00:00,Penguin-2,anti-ship missile,Missiles,59.8422334,10.6813708,39.11209749790621,35.1160592002762
235049,27671,China,Russia,2002-01-01 00:00:00+00:00,False,2.0,2006-01-01 00:00:00+00:00,Sovremenny,destroyer,Ships,64.77465657002523,98.10510651767648,37.59429811123865,104.2092712875572
248392,27676,China,Russia,2001-01-01 00:00:00+00:00,False,4.0,2004-01-01 00:00:00+00:00,S-300PMU1,SAM system,Air defence systems,64.77465657002523,98.10510651767648,37.59429811123865,104.2092712875572
238174,27901,Finland,France,2001-01-01 00:00:00+00:00,False,10.0,2013-01-01 00:00:00+00:00,NH-90 TTH,transport helicopter,Aircraft,44.349371111968665,-1.3285559119656076,64.91943777437805,26.241877973434107
297296,27958,Ecuador,Israel,2001-01-01 00:00:00+00:00,True,50.0,2004-01-01 00:00:00+00:00,Python-4,BVRAAM,Missiles,31.50086722549515,35.00588702900374,-1.456247904964311,-78.3844719282015
235320,27992,Algeria,Russia,2002-01-01 00:00:00+00:00,False,42.0,2004-01-01 00:00:00+00:00,Mi-17,transport helicopter,Aircraft,64.77465657002523,98.10510651767648,28.45259627429247,2.596583168800451
256658,28078,Pakistan,China,2005-01-01 00:00:00+00:00,False,4.0,2013-01-01 00:00:00+00:00,F-22 SH -,frigate,Ships,37.59429811123865,104.2092712875572,30.149461884688986,69.50702434668376
230951,28097,Greece,Germany,2000-01-01 00:00:00+00:00,False,3.0,2015-01-01 00:00:00+00:00,Type-214,submarine,Ships,51.247366088569144,10.29806784711105,39.12439787490408,22.72053166482316
312992,28120,Viet Nam,Russia,2003-01-01 00:00:00+00:00,True,4.0,2004-01-01 00:00:00+00:00,Su-30MK,FGA aircraft,Aircraft,64.77465657002523,98.10510651767648,16.823768072640124,106.261946389087
256472,28132,Turkiye,United States,2007-01-01 00:00:00+00:00,False,30.0,2012-01-01 00:00:00+00:00,F-16C-50,FGA aircraft,Aircraft,38.8936506,-77.1706298,39.11209749790621,35.1160592002762
297418,28185,Malaysia,South Africa,2000-01-01 00:00:00+00:00,False,22.0,2002-01-01 00:00:00+00:00,G-5 155mm,towed gun,Artillery,-29.071407764527837,24.993023113008935,3.7295287380839697,109.69877436890674
297423,28193,Mexico,United States,2001-01-01 00:00:00+00:00,False,2.0,2004-01-01 00:00:00+00:00,SeaVue,MP aircraft radar,Sensors,38.8936506,-77.1706298,24.180597486363876,-102.7580556684226
265775,28207,South Korea,United States,2000-01-01 00:00:00+00:00,False,20.0,2004-01-01 00:00:00+00:00,F-16C-50,FGA aircraft,Aircraft,38.8936506,-77.1706298,36.44764247581033,127.82258754359064
266653,28232,Myanmar,Russia,2001-01-01 00:00:00+00:00,False,10.0,2002-01-01 00:00:00+00:00,MiG-29,fighter aircraft,Aircraft,64.77465657002523,98.10510651767648,21.14311609957392,96.5026767431765
297474,28270,Romania,United States,2004-01-01 00:00:00+00:00,False,1.0,2007-01-01 00:00:00+00:00,C-130H Hercules,transport aircraft,Aircraft,38.8936506,-77.1706298,45.89192791152659,24.93776373994379
265846,28284,Malaysia,Turkiye,2000-01-01 00:00:00+00:00,False,167.0,2004-01-01 00:00:00+00:00,AIFV-APC -,APC,Armoured vehicles,39.11209749790621,35.1160592002762,3.7295287380839697,109.69877436890674
313669,28291,Netherlands,United States,2005-01-01 00:00:00+00:00,False,32.0,2009-01-01 00:00:00+00:00,MIM-104 PAC-3,ABM missile,Missiles,38.8936506,-77.1706298,52.31236663898826,5.516261609879506
297502,28308,Yemen,Russia,2003-01-01 00:00:00+00:00,True,60.0,2005-01-01 00:00:00+00:00,Kh-31A1,anti-ship/anti-radar missile,Missiles,64.77465657002523,98.10510651767648,15.928446921593483,47.54578014408054
297515,28328,Greece,Italy,2002-01-01 00:00:00+00:00,True,1.0,2005-01-01 00:00:00+00:00,RAT-31DL,air search radar,Sensors,42.9206605535352,12.077565961079117,39.12439787490408,22.72053166482316
308934,28353,Saudi Arabia,China,2007-01-01 00:00:00+00:00,True,54.0,2009-01-01 00:00:00+00:00,PLZ-45 155mm,self-propelled gun,Artillery,37.59429811123865,104.2092712875572,24.281956452869768,44.45043050055469
315750,28356,Poland,United States,2003-01-01 00:00:00+00:00,False,48.0,2008-01-01 00:00:00+00:00,F-16C-50,FGA aircraft,Aircraft,38.8936506,-77.1706298,52.21125056868454,19.294992434264316
297561,28414,Saudi Arabia,United States,2001-01-01 00:00:00+00:00,False,16.0,2003-01-01 00:00:00+00:00,Bell-412,helicopter,Aircraft,38.8936506,-77.1706298,24.281956452869768,44.45043050055469
256662,28423,Sweden,France,2001-01-01 00:00:00+00:00,False,13.0,2019-01-01 00:00:00+00:00,NH-90 TTH,transport helicopter,Aircraft,44.349371111968665,-1.3285559119656076,63.44287614193311,16.85012288197351
314198,28438,United Kingdom,United States,2004-01-01 00:00:00+00:00,False,150.0,2006-01-01 00:00:00+00:00,AIM-120C AMRAAM,BVRAAM,Missiles,38.8936506,-77.1706298,54.10280200875406,-2.9029433297645
297627,28447,India,France,2000-01-01 00:00:00+00:00,False,10.0,2005-01-01 00:00:00+00:00,Mirage-2000,FGA aircraft,Aircraft,44.349371111968665,-1.3285559119656076,23.25453653614229,79.61203967713585
313631,28473,Bangladesh,United States,2001-01-01 00:00:00+00:00,True,5.0,2002-01-01 00:00:00+00:00,Bell-206L,light helicopter,Aircraft,38.8936506,-77.1706298,23.855222003011843,90.2636535877658
297581,28481,unknown rebel group*,unknown supplier(s),2001-01-01 00:00:00+00:00,True,2.0,2001-01-01 00:00:00+00:00,Strela-2,portable SAM,Missiles,,,,
260939,28501,Israel,United States,2001-01-01 00:00:00+00:00,False,40.0,2003-01-01 00:00:00+00:00,Popeye,ASM,Missiles,38.8936506,-77.1706298,31.50086722549515,35.00588702900374
309059,28509,Taiwan,United States,2006-01-01 00:00:00+00:00,True,683.0,2023-01-01 00:00:00+00:00,vehicle engine 401-600,vehicle engine,Engines,38.8936506,-77.1706298,23.74810206396737,120.97610832151916
297676,28593,South Korea,United States,2000-01-01 00:00:00+00:00,True,100.0,2000-01-01 00:00:00+00:00,AIM-120B AMRAAM,BVRAAM,Missiles,38.8936506,-77.1706298,36.44764247581033,127.82258754359064
297726,28612,Turkiye,United States,2003-01-01 00:00:00+00:00,False,2.0,2004-01-01 00:00:00+00:00,S-70L Black Hawk,transport helicopter,Aircraft,38.8936506,-77.1706298,39.11209749790621,35.1160592002762
230846,28629,Iraq,Hungary,2004-01-01 00:00:00+00:00,False,77.0,2005-01-01 00:00:00+00:00,T-72M1,tank,Armoured vehicles,47.21172389736647,19.364954465484,33.108923040386195,43.74203811484285
316410,28653,South Africa,United Kingdom,2003-01-01 00:00:00+00:00,False,4.0,2007-01-01 00:00:00+00:00,Super Lynx,helicopter,Aircraft,54.10280200875406,-2.9029433297645,-29.071407764527837,24.993023113008935
243504,28654,South Africa,Germany,2000-01-01 00:00:00+00:00,False,3.0,2008-01-01 00:00:00+00:00,Type-209MOD,submarine,Ships,51.247366088569144,10.29806784711105,-29.071407764527837,24.993023113008935
297773,28668,Australia,United States,2000-01-01 00:00:00+00:00,True,250.0,2006-01-01 00:00:00+00:00,AIM-120B AMRAAM,BVRAAM,Missiles,38.8936506,-77.1706298,-26.234938747067027,134.61771009288262
243730,28676,South Korea,United States,2008-01-01 00:00:00+00:00,False,64.0,2011-01-01 00:00:00+00:00,MIM-104 PAC-2,SAM,Missiles,38.8936506,-77.1706298,36.44764247581033,127.82258754359064
238193,28774,United States,United Kingdom,2000-01-01 00:00:00+00:00,True,1026.0,2013-01-01 00:00:00+00:00,UFH 155mm,towed gun,Artillery,54.10280200875406,-2.9029433297645,38.8936506,-77.1706298
231453,28777,Thailand,Israel,2000-01-01 00:00:00+00:00,True,4.0,2001-01-01 00:00:00+00:00,Searcher,UAV,Aircraft,31.50086722549515,35.00588702900374,15.086950068964573,101.0075524581199
232260,28820,Viet Nam,Russia,2009-01-01 00:00:00+00:00,False,6.0,2017-01-01 00:00:00+00:00,Project-636E,submarine,Ships,64.77465657002523,98.10510651767648,16.823768072640124,106.261946389087
242115,28827,Netherlands,Italy,2000-01-01 00:00:00+00:00,False,12.0,2016-01-01 00:00:00+00:00,NH-90 NFH ---,ASW helicopter,Aircraft,42.9206605535352,12.077565961079117,52.31236663898826,5.516261609879506
297929,28845,India,Uzbekistan,2004-01-01 00:00:00+00:00,False,3.0,2011-01-01 00:00:00+00:00,A-50EHI --,AEW&C aircraft,Aircraft,41.82839709361718,63.12057569757662,23.25453653614229,79.61203967713585
297978,28881,Australia,United States,2001-01-01 00:00:00+00:00,True,70.0,2008-01-01 00:00:00+00:00,Popeye,ASM,Missiles,38.8936506,-77.1706298,-26.234938747067027,134.61771009288262
256642,28902,Australia,United States,2002-01-01 00:00:00+00:00,False,400.0,2017-01-01 00:00:00+00:00,ESSM,SAM,Missiles,38.8936506,-77.1706298,-26.234938747067027,134.61771009288262
297943,28920,Mexico,Russia,2000-01-01 00:00:00+00:00,True,2.0,2000-01-01 00:00:00+00:00,An-32,transport aircraft,Aircraft,64.77465657002523,98.10510651767648,24.180597486363876,-102.7580556684226
243520,28932,Malaysia,Russia,2003-01-01 00:00:00+00:00,False,18.0,2009-01-01 00:00:00+00:00,Su-30MK,FGA aircraft,Aircraft,64.77465657002523,98.10510651767648,3.7295287380839697,109.69877436890674
313197,28946,Greece,France,2000-01-01 00:00:00+00:00,False,25.0,2007-01-01 00:00:00+00:00,Mirage-2000-5,FGA aircraft,Aircraft,44.349371111968665,-1.3285559119656076,39.12439787490408,22.72053166482316
298006,28947,Greece,United States,2000-01-01 00:00:00+00:00,False,50.0,2004-01-01 00:00:00+00:00,F-16C-50,FGA aircraft,Aircraft,38.8936506,-77.1706298,39.12439787490408,22.72053166482316
298020,28952,Mexico,Ukraine,2000-01-01 00:00:00+00:00,True,4.0,2000-01-01 00:00:00+00:00,An-32,transport aircraft,Aircraft,49.21525509612321,31.19776005188007,24.180597486363876,-102.7580556684226
243512,28954,Malaysia,Poland,2003-01-01 00:00:00+00:00,False,48.0,2010-01-01 00:00:00+00:00,PT-91M,tank,Armoured vehicles,52.21125056868454,19.294992434264316,3.7295287380839697,109.69877436890674
298079,29002,Greece,Germany,2000-01-01 00:00:00+00:00,False,2.0,2000-01-01 00:00:00+00:00,Combattante-2,FAC,Ships,51.247366088569144,10.29806784711105,39.12439787490408,22.72053166482316
298073,29020,Algeria,Russia,2006-01-01 00:00:00+00:00,True,28.0,2009-01-01 00:00:00+00:00,Su-30MK,FGA aircraft,Aircraft,64.77465657002523,98.10510651767648,28.45259627429247,2.596583168800451
298087,29025,Colombia,United States,2000-01-01 00:00:00+00:00,False,14.0,2001-01-01 00:00:00+00:00,S-70L Black Hawk,transport helicopter,Aircraft,38.8936506,-77.1706298,3.9486843717316433,-73.0799743040275
298089,29028,Eritrea,Russia,2001-01-01 00:00:00+00:00,True,2.0,2001-01-01 00:00:00+00:00,MiG-29S,FGA aircraft,Aircraft,64.77465657002523,98.10510651767648,,
248549,29030,Croatia,Russia,2006-01-01 00:00:00+00:00,False,10.0,2008-01-01 00:00:00+00:00,Mi-17,transport helicopter,Aircraft,64.77465657002523,98.10510651767648,45.037283939537126,16.56645244300785
298093,29031,Saudi Arabia,United States,2000-01-01 00:00:00+00:00,False,500.0,2006-01-01 00:00:00+00:00,AIM-120C AMRAAM,BVRAAM,Missiles,38.8936506,-77.1706298,24.281956452869768,44.45043050055469
298199,29153,Bangladesh,Russia,2000-01-01 00:00:00+00:00,False,2.0,2001-01-01 00:00:00+00:00,1L-117,air search radar,Sensors,64.77465657002523,98.10510651767648,23.855222003011843,90.2636535877658
234656,29162,Thailand,United States,2000-01-01 00:00:00+00:00,False,16.0,2003-01-01 00:00:00+00:00,F-16A,FGA aircraft,Aircraft,38.8936506,-77.1706298,15.086950068964573,101.0075524581199
298206,29165,Canada,United Kingdom,2000-01-01 00:00:00+00:00,False,2.0,2002-01-01 00:00:00+00:00,Hawk-100,trainer/combat aircraft,Aircraft,54.10280200875406,-2.9029433297645,45.5587577,-74.0240021
237289,29166,Turkiye,United States,2006-01-01 00:00:00+00:00,False,17.0,2014-01-01 00:00:00+00:00,SH-60B,ASW helicopter,Aircraft,38.8936506,-77.1706298,39.11209749790621,35.1160592002762
252552,29177,Jordan,unknown supplier(s),2001-01-01 00:00:00+00:00,True,6.0,2002-01-01 00:00:00+00:00,Type-63 107mm,towed MRL,Artillery,,,31.26277815019495,36.786588106199005
298296,29186,Uruguay,Germany,2002-01-01 00:00:00+00:00,False,1.0,2002-01-01 00:00:00+00:00,Wangerooge,tug,Ships,51.247366088569144,10.29806784711105,-32.80297870807768,-55.999917718932096
312161,29239,Germany,Sweden,2002-01-01 00:00:00+00:00,False,31.0,2004-01-01 00:00:00+00:00,BV-206S,APC,Armoured vehicles,63.44287614193311,16.85012288197351,51.247366088569144,10.29806784711105
298341,29240,South Korea,United States,2000-01-01 00:00:00+00:00,False,110.0,2005-01-01 00:00:00+00:00,SM-2MR,SAM,Missiles,38.8936506,-77.1706298,36.44764247581033,127.82258754359064
305319,29307,Mexico,Sweden,2014-01-01 00:00:00+00:00,False,4.0,2021-01-01 00:00:00+00:00,SAK-70-2 57mm,naval gun,Naval weapons,63.44287614193311,16.85012288197351,24.180597486363876,-102.7580556684226
298417,29335,Greece,France,2000-01-01 00:00:00+00:00,False,100.0,2004-01-01 00:00:00+00:00,MICA,BVRAAM,Missiles,44.349371111968665,-1.3285559119656076,39.12439787490408,22.72053166482316
256703,29344,Norway,Spain,2000-01-01 00:00:00+00:00,False,5.0,2011-01-01 00:00:00+00:00,Nansen -,frigate,Ships,40.43416182812459,-3.614562787786784,59.8422334,10.6813708
256723,29374,South Korea,United States,2002-01-01 00:00:00+00:00,False,40.0,2008-01-01 00:00:00+00:00,F-15E Strike Eagle,FGA aircraft,Aircraft,38.8936506,-77.1706298,36.44764247581033,127.82258754359064
313805,29380,Taiwan,United States,2005-01-01 00:00:00+00:00,False,1.0,2013-01-01 00:00:00+00:00,FPS-115,air search radar,Sensors,38.8936506,-77.1706298,23.74810206396737,120.97610832151916
245090,29387,Bangladesh,Ukraine,2001-01-01 00:00:00+00:00,True,16.0,2002-01-01 00:00:00+00:00,R-27R/T,BVRAAM,Missiles,49.21525509612321,31.19776005188007,23.855222003011843,90.2636535877658
298464,29410,Turkiye,United States,2002-01-01 00:00:00+00:00,False,8.0,2005-01-01 00:00:00+00:00,I-HAWK SAMS,SAM system,Air defence systems,38.8936506,-77.1706298,39.11209749790621,35.1160592002762
306143,29412,Cyprus,Russia,2001-01-01 00:00:00+00:00,False,12.0,2001-01-01 00:00:00+00:00,Mi-24P,combat helicopter,Aircraft,64.77465657002523,98.10510651767648,34.90744061986081,33.039537189135594
298466,29414,Denmark,Sweden,2001-01-01 00:00:00+00:00,False,1.0,2001-01-01 00:00:00+00:00,Nacken,submarine,Ships,63.44287614193311,16.85012288197351,56.08227806740872,9.87128944381565
298475,29429,Czechia,Russia,2002-01-01 00:00:00+00:00,False,7.0,2003-01-01 00:00:00+00:00,Mi-24V,combat helicopter,Aircraft,64.77465657002523,98.10510651767648,49.785076894404064,15.330424044073988
298521,29444,Egypt,United States,2000-01-01 00:00:00+00:00,False,6.0,2003-01-01 00:00:00+00:00,TPQ-36,artillery locating radar,Sensors,38.8936506,-77.1706298,26.60710762082199,29.836079561871784
306258,29531,North Macedonia,France,2022-01-01 00:00:00+00:00,True,,,Mistral SAM,portable SAM,Missiles,44.349371111968665,-1.3285559119656076,41.608870223186415,21.698747737704423
307524,29577,Poland,United Kingdom,2008-01-01 00:00:00+00:00,False,8.0,2012-01-01 00:00:00+00:00,AS-90M TUR,SPG turret,Artillery,54.10280200875406,-2.9029433297645,52.21125056868454,19.294992434264316
264919,29578,Jordan,United States,2000-01-01 00:00:00+00:00,False,270.0,2002-01-01 00:00:00+00:00,TOW,anti-tank missile,Missiles,38.8936506,-77.1706298,31.26277815019495,36.786588106199005
239963,29637,Malaysia,Italy,2003-01-01 00:00:00+00:00,False,11.0,2006-01-01 00:00:00+00:00,A-109K,light helicopter,Aircraft,42.9206605535352,12.077565961079117,3.7295287380839697,109.69877436890674
229500,29639,Brazil,United States,2002-01-01 00:00:00+00:00,False,9.0,2014-01-01 00:00:00+00:00,P-3A,ASW aircraft,Aircraft,38.8936506,-77.1706298,-11.216050418753612,-52.990578513674336
234972,29688,China,Russia,2002-01-01 00:00:00+00:00,True,150.0,2006-01-01 00:00:00+00:00,9M38,SAM,Missiles,64.77465657002523,98.10510651767648,37.59429811123865,104.2092712875572
230622,29692,Greece,Russia,2000-01-01 00:00:00+00:00,False,1.0,2000-01-01 00:00:00+00:00,Zubr,landing craft,Ships,64.77465657002523,98.10510651767648,39.12439787490408,22.72053166482316
298784,29725,India,Russia,2001-01-01 00:00:00+00:00,True,225.0,2002-01-01 00:00:00+00:00,9M311 Treugolnik,SAM,Missiles,64.77465657002523,98.10510651767648,23.25453653614229,79.61203967713585
256774,29726,Switzerland,Sweden,2000-01-01 00:00:00+00:00,False,186.0,2005-01-01 00:00:00+00:00,CV-9030,IFV,Armoured vehicles,63.44287614193311,16.85012288197351,46.79753210964585,8.119441640307938
298786,29730,Peru,Russia,2000-01-01 00:00:00+00:00,False,6.0,2001-01-01 00:00:00+00:00,IL-103,light aircraft,Aircraft,64.77465657002523,98.10510651767648,-9.277483998710055,-74.37198460751777
298802,29749,South Korea,United States,2001-01-01 00:00:00+00:00,False,64.0,2005-01-01 00:00:00+00:00,RIM-116A RAM,SAM,Missiles,38.8936506,-77.1706298,36.44764247581033,127.82258754359064
298875,29832,India,Israel,2004-01-01 00:00:00+00:00,False,3.0,2011-01-01 00:00:00+00:00,M-2075,AEW radar,Sensors,31.50086722549515,35.00588702900374,23.25453653614229,79.61203967713585
239833,29833,Poland,Germany,2001-01-01 00:00:00+00:00,False,1.0,2019-01-01 00:00:00+00:00,MEKO-A100 OPV -,OPV,Ships,51.247366088569144,10.29806784711105,52.21125056868454,19.294992434264316
298903,29872,South Africa,France,2000-01-01 00:00:00+00:00,True,4.0,2007-01-01 00:00:00+00:00,MRR-3D,air search radar,Sensors,44.349371111968665,-1.3285559119656076,-29.071407764527837,24.993023113008935
312759,29901,Turkiye,United States,2000-01-01 00:00:00+00:00,False,551.0,2004-01-01 00:00:00+00:00,AIFV-APC,APC,Armoured vehicles,38.8936506,-77.1706298,39.11209749790621,35.1160592002762
256787,29945,Australia,United States,2000-01-01 00:00:00+00:00,False,4.0,2010-01-01 00:00:00+00:00,B-737 AEW,AEW&C aircraft,Aircraft,38.8936506,-77.1706298,-26.234938747067027,134.61771009288262
307247,29999,South Korea,United States,2005-01-01 00:00:00+00:00,False,8.0,2010-01-01 00:00:00+00:00,P-3CUP,ASW aircraft,Aircraft,38.8936506,-77.1706298,36.44764247581033,127.82258754359064
310322,30005,New Zealand,Canada,2001-01-01 00:00:00+00:00,False,102.0,2004-01-01 00:00:00+00:00,Piranha-3 IFV -,IFV,Armoured vehicles,45.5587577,-74.0240021,-41.8877305842931,172.5756178446778
299011,30010,Pakistan,China,2001-01-01 00:00:00+00:00,True,46.0,2003-01-01 00:00:00+00:00,F-7MG -,fighter aircraft,Aircraft,37.59429811123865,104.2092712875572,30.149461884688986,69.50702434668376
254132,30011,Malaysia,Indonesia,2002-01-01 00:00:00+00:00,False,2.0,2006-01-01 00:00:00+00:00,CN-235 -,transport aircraft,Aircraft,-2.2341369820788897,117.4318266609068,3.7295287380839697,109.69877436890674
299028,30014,Estonia,United States,2001-01-01 00:00:00+00:00,False,1.0,2003-01-01 00:00:00+00:00,TPS-77,air search radar,Sensors,38.8936506,-77.1706298,58.65569385333093,25.82199120115973
256790,30026,South Korea,United States,2000-01-01 00:00:00+00:00,False,67.0,2006-01-01 00:00:00+00:00,AAV-7A1,APC,Armoured vehicles,38.8936506,-77.1706298,36.44764247581033,127.82258754359064
